campus_name,borough,year,month,weekday,route_id,Violation Type,violation_count
New York City College of Technology,Brooklyn,2025,June,Monday,B44+,MOBILE DOUBLE PARKED,2
New York City College of Technology,Brooklyn,2025,June,Monday,B46+,MOBILE BUS LANE,4
New York City College of Technology,Brooklyn,2025,June,Monday,B62,MOBILE BUS STOP,126
New York City College of Technology,Brooklyn,2025,June,Monday,B62,MOBILE DOUBLE PARKED,13
New York City College of Technology,Brooklyn,2025,June,Saturday,B25,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,June,Saturday,B25,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,June,Saturday,B26,MOBILE BUS STOP,6
New York City College of Technology,Brooklyn,2025,June,Saturday,B41,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,June,Saturday,B41,MOBILE BUS STOP,9
New York City College of Technology,Brooklyn,2025,June,Saturday,B44+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,June,Saturday,B46+,MOBILE BUS STOP,6
New York City College of Technology,Brooklyn,2025,June,Saturday,B46+,MOBILE DOUBLE PARKED,3
New York City College of Technology,Brooklyn,2025,June,Saturday,B62,MOBILE BUS STOP,34
New York City College of Technology,Brooklyn,2025,June,Saturday,B62,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,June,Saturday,Q54,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,June,Saturday,Q54,MOBILE DOUBLE PARKED,2
New York City College of Technology,Brooklyn,2025,June,Sunday,B25,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,June,Sunday,B25,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,June,Sunday,B26,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,June,Sunday,B41,MOBILE BUS STOP,9
New York City College of Technology,Brooklyn,2025,June,Sunday,B41,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,June,Sunday,B44+,MOBILE BUS STOP,7
New York City College of Technology,Brooklyn,2025,June,Sunday,B44+,MOBILE DOUBLE PARKED,4
New York City College of Technology,Brooklyn,2025,June,Sunday,B46+,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,June,Sunday,B46+,MOBILE DOUBLE PARKED,4
New York City College of Technology,Brooklyn,2025,June,Sunday,B62,MOBILE BUS STOP,24
New York City College of Technology,Brooklyn,2025,June,Sunday,Q58,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,June,Thursday,B25,MOBILE BUS LANE,2
New York City College of Technology,Brooklyn,2025,June,Thursday,B25,MOBILE BUS STOP,9
New York City College of Technology,Brooklyn,2025,June,Thursday,B26,MOBILE BUS STOP,5
New York City College of Technology,Brooklyn,2025,June,Thursday,B41,MOBILE BUS STOP,26
New York City College of Technology,Brooklyn,2025,June,Thursday,B41,MOBILE DOUBLE PARKED,18
New York City College of Technology,Brooklyn,2025,June,Thursday,B46+,MOBILE DOUBLE PARKED,2
New York City College of Technology,Brooklyn,2025,June,Thursday,B62,MOBILE BUS STOP,72
New York City College of Technology,Brooklyn,2025,June,Thursday,B62,MOBILE DOUBLE PARKED,11
New York City College of Technology,Brooklyn,2025,June,Tuesday,B25,MOBILE BUS LANE,2
New York City College of Technology,Brooklyn,2025,June,Tuesday,B25,MOBILE BUS STOP,7
New York City College of Technology,Brooklyn,2025,June,Tuesday,B26,MOBILE BUS STOP,15
New York City College of Technology,Brooklyn,2025,June,Tuesday,B41,MOBILE BUS LANE,6
New York City College of Technology,Brooklyn,2025,June,Tuesday,B41,MOBILE BUS STOP,17
New York City College of Technology,Brooklyn,2025,June,Tuesday,B41,MOBILE DOUBLE PARKED,23
New York City College of Technology,Brooklyn,2025,June,Tuesday,B46+,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,June,Tuesday,B46+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,June,Tuesday,B62,MOBILE BUS STOP,130
New York City College of Technology,Brooklyn,2025,June,Tuesday,B62,MOBILE DOUBLE PARKED,11
New York City College of Technology,Brooklyn,2025,June,Tuesday,Q54,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,June,Wednesday,B25,MOBILE BUS LANE,2
New York City College of Technology,Brooklyn,2025,June,Wednesday,B25,MOBILE BUS STOP,6
New York City College of Technology,Brooklyn,2025,June,Wednesday,B25,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,June,Wednesday,B26,MOBILE BUS STOP,4
New York City College of Technology,Brooklyn,2025,June,Wednesday,B41,MOBILE BUS LANE,2
New York City College of Technology,Brooklyn,2025,June,Wednesday,B41,MOBILE BUS STOP,20
New York City College of Technology,Brooklyn,2025,June,Wednesday,B41,MOBILE DOUBLE PARKED,15
New York City College of Technology,Brooklyn,2025,June,Wednesday,B44+,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,June,Wednesday,B44+,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,June,Wednesday,B46+,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,June,Wednesday,B46+,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,June,Wednesday,B62,MOBILE BUS STOP,102
New York City College of Technology,Brooklyn,2025,June,Wednesday,B62,MOBILE DOUBLE PARKED,13
New York City College of Technology,Brooklyn,2025,March,Friday,B25,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,March,Friday,B25,MOBILE BUS STOP,11
New York City College of Technology,Brooklyn,2025,March,Friday,B25,MOBILE DOUBLE PARKED,10
New York City College of Technology,Brooklyn,2025,March,Friday,B26,MOBILE BUS STOP,65
New York City College of Technology,Brooklyn,2025,March,Friday,B26,MOBILE DOUBLE PARKED,8
New York City College of Technology,Brooklyn,2025,March,Friday,B41,MOBILE BUS LANE,4
New York City College of Technology,Brooklyn,2025,March,Friday,B41,MOBILE BUS STOP,14
New York City College of Technology,Brooklyn,2025,March,Friday,B41,MOBILE DOUBLE PARKED,6
New York City College of Technology,Brooklyn,2025,March,Friday,B44+,MOBILE BUS STOP,3
New York City College of Technology,Brooklyn,2025,March,Friday,B44+,MOBILE DOUBLE PARKED,2
New York City College of Technology,Brooklyn,2025,March,Friday,B46+,MOBILE BUS LANE,3
New York City College of Technology,Brooklyn,2025,March,Friday,B62,MOBILE BUS STOP,40
New York City College of Technology,Brooklyn,2025,March,Friday,B62,MOBILE DOUBLE PARKED,8
New York City College of Technology,Brooklyn,2025,March,Monday,B25,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,March,Monday,B25,MOBILE BUS STOP,23
New York City College of Technology,Brooklyn,2025,March,Monday,B25,MOBILE DOUBLE PARKED,17
New York City College of Technology,Brooklyn,2025,March,Monday,B26,MOBILE BUS STOP,78
New York City College of Technology,Brooklyn,2025,March,Monday,B26,MOBILE DOUBLE PARKED,4
New York City College of Technology,Brooklyn,2025,March,Monday,B41,MOBILE BUS LANE,7
New York City College of Technology,Brooklyn,2025,March,Monday,B41,MOBILE BUS STOP,25
New York City College of Technology,Brooklyn,2025,March,Monday,B41,MOBILE DOUBLE PARKED,7
New York City College of Technology,Brooklyn,2025,March,Monday,B44+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,March,Monday,B62,MOBILE BUS STOP,67
New York City College of Technology,Brooklyn,2025,March,Monday,B62,MOBILE DOUBLE PARKED,17
New York City College of Technology,Brooklyn,2025,March,Saturday,B25,MOBILE BUS LANE,3
New York City College of Technology,Brooklyn,2025,March,Saturday,B25,MOBILE BUS STOP,4
New York City College of Technology,Brooklyn,2025,March,Saturday,B25,MOBILE DOUBLE PARKED,3
New York City College of Technology,Brooklyn,2025,March,Saturday,B26,MOBILE BUS STOP,29
New York City College of Technology,Brooklyn,2025,March,Saturday,B26,MOBILE DOUBLE PARKED,6
New York City College of Technology,Brooklyn,2025,March,Saturday,B41,MOBILE BUS LANE,2
New York City College of Technology,Brooklyn,2025,March,Saturday,B41,MOBILE BUS STOP,3
New York City College of Technology,Brooklyn,2025,March,Saturday,B41,MOBILE DOUBLE PARKED,4
New York City College of Technology,Brooklyn,2025,March,Saturday,B44+,MOBILE BUS STOP,5
New York City College of Technology,Brooklyn,2025,March,Saturday,B46+,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,March,Saturday,B46+,MOBILE DOUBLE PARKED,2
New York City College of Technology,Brooklyn,2025,March,Saturday,B62,MOBILE BUS STOP,27
New York City College of Technology,Brooklyn,2025,March,Saturday,B62,MOBILE DOUBLE PARKED,2
New York City College of Technology,Brooklyn,2025,March,Sunday,B25,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,March,Sunday,B25,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,March,Sunday,B25,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,March,Sunday,B26,MOBILE BUS STOP,13
New York City College of Technology,Brooklyn,2025,March,Sunday,B41,MOBILE BUS LANE,3
New York City College of Technology,Brooklyn,2025,March,Sunday,B41,MOBILE BUS STOP,4
New York City College of Technology,Brooklyn,2025,March,Sunday,B41,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,March,Sunday,B44+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,March,Sunday,B44+,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,March,Sunday,B46+,MOBILE DOUBLE PARKED,6
New York City College of Technology,Brooklyn,2025,March,Sunday,B62,MOBILE BUS STOP,8
New York City College of Technology,Brooklyn,2025,March,Sunday,B62,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,March,Thursday,B25,MOBILE BUS LANE,2
New York City College of Technology,Brooklyn,2025,March,Thursday,B25,MOBILE BUS STOP,13
New York City College of Technology,Brooklyn,2025,March,Thursday,B25,MOBILE DOUBLE PARKED,13
New York City College of Technology,Brooklyn,2025,March,Thursday,B26,MOBILE BUS STOP,79
New York City College of Technology,Brooklyn,2025,March,Thursday,B26,MOBILE DOUBLE PARKED,8
New York City College of Technology,Brooklyn,2025,March,Thursday,B41,MOBILE BUS LANE,8
New York City College of Technology,Brooklyn,2025,March,Thursday,B41,MOBILE BUS STOP,21
New York City College of Technology,Brooklyn,2025,March,Thursday,B41,MOBILE DOUBLE PARKED,18
New York City College of Technology,Brooklyn,2025,March,Thursday,B44+,MOBILE BUS STOP,4
New York City College of Technology,Brooklyn,2025,March,Thursday,B62,MOBILE BUS STOP,62
New York City College of Technology,Brooklyn,2025,March,Thursday,B62,MOBILE DOUBLE PARKED,21
New York City College of Technology,Brooklyn,2025,March,Tuesday,B25,MOBILE BUS LANE,2
New York City College of Technology,Brooklyn,2025,March,Tuesday,B25,MOBILE BUS STOP,16
New York City College of Technology,Brooklyn,2025,March,Tuesday,B25,MOBILE DOUBLE PARKED,14
New York City College of Technology,Brooklyn,2025,March,Tuesday,B26,MOBILE BUS STOP,58
New York City College of Technology,Brooklyn,2025,March,Tuesday,B26,MOBILE DOUBLE PARKED,6
New York City College of Technology,Brooklyn,2025,March,Tuesday,B41,MOBILE BUS LANE,7
New York City College of Technology,Brooklyn,2025,March,Tuesday,B41,MOBILE BUS STOP,17
New York City College of Technology,Brooklyn,2025,March,Tuesday,B41,MOBILE DOUBLE PARKED,7
New York City College of Technology,Brooklyn,2025,March,Tuesday,B44+,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,March,Tuesday,B44+,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,March,Tuesday,B46+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,March,Tuesday,B62,MOBILE BUS STOP,73
New York City College of Technology,Brooklyn,2025,March,Tuesday,B62,MOBILE DOUBLE PARKED,30
New York City College of Technology,Brooklyn,2025,March,Tuesday,Q58,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,March,Wednesday,B25,MOBILE BUS STOP,16
New York City College of Technology,Brooklyn,2025,March,Wednesday,B25,MOBILE DOUBLE PARKED,16
New York City College of Technology,Brooklyn,2025,March,Wednesday,B26,MOBILE BUS STOP,75
New York City College of Technology,Brooklyn,2025,March,Wednesday,B26,MOBILE DOUBLE PARKED,14
New York City College of Technology,Brooklyn,2025,March,Wednesday,B41,MOBILE BUS LANE,6
New York City College of Technology,Brooklyn,2025,March,Wednesday,B41,MOBILE BUS STOP,12
New York City College of Technology,Brooklyn,2025,March,Wednesday,B41,MOBILE DOUBLE PARKED,2
New York City College of Technology,Brooklyn,2025,March,Wednesday,B44+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,March,Wednesday,B44+,MOBILE DOUBLE PARKED,3
New York City College of Technology,Brooklyn,2025,March,Wednesday,B62,MOBILE BUS STOP,51
New York City College of Technology,Brooklyn,2025,March,Wednesday,B62,MOBILE DOUBLE PARKED,10
New York City College of Technology,Brooklyn,2025,May,Friday,B25,MOBILE BUS LANE,5
New York City College of Technology,Brooklyn,2025,May,Friday,B25,MOBILE BUS STOP,4
New York City College of Technology,Brooklyn,2025,May,Friday,B26,MOBILE BUS STOP,8
New York City College of Technology,Brooklyn,2025,May,Friday,B41,MOBILE BUS LANE,6
New York City College of Technology,Brooklyn,2025,May,Friday,B41,MOBILE BUS STOP,34
New York City College of Technology,Brooklyn,2025,May,Friday,B41,MOBILE DOUBLE PARKED,22
New York City College of Technology,Brooklyn,2025,May,Friday,B46+,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,May,Friday,B46+,MOBILE BUS STOP,5
New York City College of Technology,Brooklyn,2025,May,Friday,B62,MOBILE BUS STOP,143
New York City College of Technology,Brooklyn,2025,May,Friday,B62,MOBILE DOUBLE PARKED,14
New York City College of Technology,Brooklyn,2025,May,Monday,B25,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,May,Monday,B25,MOBILE BUS STOP,6
New York City College of Technology,Brooklyn,2025,May,Monday,B26,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,May,Monday,B41,MOBILE BUS LANE,5
New York City College of Technology,Brooklyn,2025,May,Monday,B41,MOBILE BUS STOP,26
New York City College of Technology,Brooklyn,2025,May,Monday,B41,MOBILE DOUBLE PARKED,13
New York City College of Technology,Brooklyn,2025,May,Monday,B44+,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,May,Monday,B44+,MOBILE DOUBLE PARKED,2
New York City College of Technology,Brooklyn,2025,May,Monday,B46+,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,May,Monday,B62,MOBILE BUS STOP,80
New York City College of Technology,Brooklyn,2025,May,Monday,B62,MOBILE DOUBLE PARKED,6
New York City College of Technology,Brooklyn,2025,May,Saturday,B25,MOBILE BUS LANE,2
New York City College of Technology,Brooklyn,2025,May,Saturday,B25,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,May,Saturday,B26,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,May,Saturday,B41,MOBILE BUS LANE,2
New York City College of Technology,Brooklyn,2025,May,Saturday,B41,MOBILE BUS STOP,15
New York City College of Technology,Brooklyn,2025,May,Saturday,B41,MOBILE DOUBLE PARKED,3
New York City College of Technology,Brooklyn,2025,May,Saturday,B44+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,May,Saturday,B62,MOBILE BUS STOP,35
New York City College of Technology,Brooklyn,2025,May,Saturday,B62,MOBILE DOUBLE PARKED,6
New York City College of Technology,Brooklyn,2025,May,Sunday,B25,MOBILE BUS LANE,4
New York City College of Technology,Brooklyn,2025,May,Sunday,B25,MOBILE BUS STOP,2
New York City College of Technology,Brooklyn,2025,May,Sunday,B41,MOBILE BUS STOP,3
New York City College of Technology,Brooklyn,2025,May,Sunday,B44+,MOBILE BUS STOP,3
New York City College of Technology,Brooklyn,2025,May,Sunday,B44+,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,May,Sunday,B46+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,May,Sunday,B46+,MOBILE DOUBLE PARKED,2
New York City College of Technology,Brooklyn,2025,May,Sunday,B62,MOBILE BUS STOP,26
New York City College of Technology,Brooklyn,2025,May,Sunday,B62,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,May,Thursday,B25,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,May,Thursday,B25,MOBILE BUS STOP,11
New York City College of Technology,Brooklyn,2025,May,Thursday,B26,MOBILE BUS STOP,6
New York City College of Technology,Brooklyn,2025,May,Thursday,B26,MOBILE DOUBLE PARKED,2
New York City College of Technology,Brooklyn,2025,May,Thursday,B41,MOBILE BUS LANE,9
New York City College of Technology,Brooklyn,2025,May,Thursday,B41,MOBILE BUS STOP,59
New York City College of Technology,Brooklyn,2025,May,Thursday,B41,MOBILE DOUBLE PARKED,30
New York City College of Technology,Brooklyn,2025,May,Thursday,B44+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,May,Thursday,B62,MOBILE BUS STOP,144
New York City College of Technology,Brooklyn,2025,May,Thursday,B62,MOBILE DOUBLE PARKED,19
New York City College of Technology,Brooklyn,2025,May,Thursday,Q58,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,May,Tuesday,B25,MOBILE BUS LANE,3
New York City College of Technology,Brooklyn,2025,May,Tuesday,B25,MOBILE BUS STOP,8
New York City College of Technology,Brooklyn,2025,May,Tuesday,B26,MOBILE BUS STOP,6
New York City College of Technology,Brooklyn,2025,May,Tuesday,B41,MOBILE BUS LANE,5
New York City College of Technology,Brooklyn,2025,May,Tuesday,B41,MOBILE BUS STOP,35
New York City College of Technology,Brooklyn,2025,May,Tuesday,B41,MOBILE DOUBLE PARKED,30
New York City College of Technology,Brooklyn,2025,May,Tuesday,B46+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,May,Tuesday,B62,MOBILE BUS STOP,129
New York City College of Technology,Brooklyn,2025,May,Tuesday,B62,MOBILE DOUBLE PARKED,8
New York City College of Technology,Brooklyn,2025,May,Tuesday,Q54,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,May,Wednesday,B25,MOBILE BUS LANE,2
New York City College of Technology,Brooklyn,2025,May,Wednesday,B25,MOBILE BUS STOP,5
New York City College of Technology,Brooklyn,2025,May,Wednesday,B26,MOBILE BUS LANE,1
New York City College of Technology,Brooklyn,2025,May,Wednesday,B26,MOBILE BUS STOP,4
New York City College of Technology,Brooklyn,2025,May,Wednesday,B41,MOBILE BUS LANE,5
New York City College of Technology,Brooklyn,2025,May,Wednesday,B41,MOBILE BUS STOP,32
New York City College of Technology,Brooklyn,2025,May,Wednesday,B41,MOBILE DOUBLE PARKED,15
New York City College of Technology,Brooklyn,2025,May,Wednesday,B44+,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,May,Wednesday,B44+,MOBILE DOUBLE PARKED,1
New York City College of Technology,Brooklyn,2025,May,Wednesday,B62,MOBILE BUS STOP,121
New York City College of Technology,Brooklyn,2025,May,Wednesday,B62,MOBILE DOUBLE PARKED,18
New York City College of Technology,Brooklyn,2025,May,Wednesday,Q54,MOBILE BUS STOP,1
New York City College of Technology,Brooklyn,2025,May,Wednesday,Q58,MOBILE BUS STOP,1
College of Staten Island,Staten Island,0,None,None,None,None,0
School of Labor and Urban Studies,Manhattan,2025,August,Friday,M2,MOBILE BUS LANE,11
School of Labor and Urban Studies,Manhattan,2025,August,Friday,M2,MOBILE BUS STOP,15
School of Labor and Urban Studies,Manhattan,2025,August,Friday,M42,MOBILE BUS LANE,50
School of Labor and Urban Studies,Manhattan,2025,August,Friday,M42,MOBILE BUS STOP,8
School of Labor and Urban Studies,Manhattan,2025,August,Monday,M2,MOBILE BUS LANE,16
School of Labor and Urban Studies,Manhattan,2025,August,Monday,M2,MOBILE BUS STOP,27
School of Labor and Urban Studies,Manhattan,2025,August,Monday,M2,MOBILE DOUBLE PARKED,2
School of Labor and Urban Studies,Manhattan,2025,August,Monday,M42,MOBILE BUS LANE,50
School of Labor and Urban Studies,Manhattan,2025,August,Monday,M42,MOBILE BUS STOP,14
School of Labor and Urban Studies,Manhattan,2025,August,Saturday,M2,MOBILE BUS LANE,5
School of Labor and Urban Studies,Manhattan,2025,August,Saturday,M2,MOBILE BUS STOP,2
School of Labor and Urban Studies,Manhattan,2025,August,Saturday,M4,MOBILE DOUBLE PARKED,2
School of Labor and Urban Studies,Manhattan,2025,August,Saturday,M42,MOBILE BUS LANE,88
School of Labor and Urban Studies,Manhattan,2025,August,Saturday,M42,MOBILE BUS STOP,6
School of Labor and Urban Studies,Manhattan,2025,August,Saturday,M42,MOBILE DOUBLE PARKED,2
School of Labor and Urban Studies,Manhattan,2025,August,Sunday,M2,MOBILE BUS LANE,2
School of Labor and Urban Studies,Manhattan,2025,August,Sunday,M2,MOBILE BUS STOP,16
School of Labor and Urban Studies,Manhattan,2025,August,Sunday,M42,MOBILE BUS LANE,26
School of Labor and Urban Studies,Manhattan,2025,August,Thursday,M2,MOBILE BUS LANE,6
School of Labor and Urban Studies,Manhattan,2025,August,Thursday,M2,MOBILE BUS STOP,4
School of Labor and Urban Studies,Manhattan,2025,August,Thursday,M4,MOBILE BUS STOP,1
School of Labor and Urban Studies,Manhattan,2025,August,Thursday,M42,MOBILE BUS LANE,56
School of Labor and Urban Studies,Manhattan,2025,August,Thursday,M42,MOBILE BUS STOP,2
School of Labor and Urban Studies,Manhattan,2025,August,Tuesday,M2,MOBILE BUS LANE,13
School of Labor and Urban Studies,Manhattan,2025,August,Tuesday,M2,MOBILE BUS STOP,23
School of Labor and Urban Studies,Manhattan,2025,August,Tuesday,M42,MOBILE BUS LANE,55
School of Labor and Urban Studies,Manhattan,2025,August,Tuesday,M42,MOBILE BUS STOP,8
School of Labor and Urban Studies,Manhattan,2025,August,Tuesday,M42,MOBILE DOUBLE PARKED,2
School of Labor and Urban Studies,Manhattan,2025,August,Wednesday,M2,MOBILE BUS LANE,7
School of Labor and Urban Studies,Manhattan,2025,August,Wednesday,M2,MOBILE BUS STOP,21
School of Labor and Urban Studies,Manhattan,2025,August,Wednesday,M42,MOBILE BUS LANE,26
School of Labor and Urban Studies,Manhattan,2025,August,Wednesday,M42,MOBILE BUS STOP,2
School of Labor and Urban Studies,Manhattan,2025,July,Friday,M2,MOBILE BUS LANE,42
School of Labor and Urban Studies,Manhattan,2025,July,Friday,M2,MOBILE BUS STOP,43
School of Labor and Urban Studies,Manhattan,2025,July,Friday,M42,MOBILE BUS LANE,48
School of Labor and Urban Studies,Manhattan,2025,July,Friday,M42,MOBILE BUS STOP,33
School of Labor and Urban Studies,Manhattan,2025,July,Monday,M2,MOBILE BUS LANE,40
School of Labor and Urban Studies,Manhattan,2025,July,Monday,M2,MOBILE BUS STOP,55
School of Labor and Urban Studies,Manhattan,2025,July,Monday,M4,MOBILE DOUBLE PARKED,1
School of Labor and Urban Studies,Manhattan,2025,July,Monday,M42,MOBILE BUS LANE,33
School of Labor and Urban Studies,Manhattan,2025,July,Monday,M42,MOBILE BUS STOP,50
School of Labor and Urban Studies,Manhattan,2025,July,Monday,M42,MOBILE DOUBLE PARKED,2
School of Labor and Urban Studies,Manhattan,2025,July,Saturday,M2,MOBILE BUS LANE,16
School of Labor and Urban Studies,Manhattan,2025,July,Saturday,M2,MOBILE BUS STOP,21
School of Labor and Urban Studies,Manhattan,2025,July,Saturday,M4,MOBILE BUS STOP,4
School of Labor and Urban Studies,Manhattan,2025,July,Saturday,M42,MOBILE BUS LANE,98
School of Labor and Urban Studies,Manhattan,2025,July,Saturday,M42,MOBILE BUS STOP,41
School of Labor and Urban Studies,Manhattan,2025,July,Sunday,M2,MOBILE BUS LANE,5
School of Labor and Urban Studies,Manhattan,2025,July,Sunday,M2,MOBILE BUS STOP,13
School of Labor and Urban Studies,Manhattan,2025,July,Sunday,M2,MOBILE DOUBLE PARKED,1
School of Labor and Urban Studies,Manhattan,2025,July,Sunday,M4,MOBILE BUS STOP,3
School of Labor and Urban Studies,Manhattan,2025,July,Sunday,M4,MOBILE DOUBLE PARKED,2
School of Labor and Urban Studies,Manhattan,2025,July,Sunday,M42,MOBILE BUS LANE,64
School of Labor and Urban Studies,Manhattan,2025,July,Sunday,M42,MOBILE BUS STOP,28
School of Labor and Urban Studies,Manhattan,2025,July,Thursday,M2,MOBILE BUS LANE,42
School of Labor and Urban Studies,Manhattan,2025,July,Thursday,M2,MOBILE BUS STOP,57
School of Labor and Urban Studies,Manhattan,2025,July,Thursday,M4,MOBILE BUS STOP,3
School of Labor and Urban Studies,Manhattan,2025,July,Thursday,M42,MOBILE BUS LANE,50
School of Labor and Urban Studies,Manhattan,2025,July,Thursday,M42,MOBILE BUS STOP,52
School of Labor and Urban Studies,Manhattan,2025,July,Tuesday,M2,MOBILE BUS LANE,51
School of Labor and Urban Studies,Manhattan,2025,July,Tuesday,M2,MOBILE BUS STOP,53
School of Labor and Urban Studies,Manhattan,2025,July,Tuesday,M2,MOBILE DOUBLE PARKED,6
School of Labor and Urban Studies,Manhattan,2025,July,Tuesday,M4,MOBILE DOUBLE PARKED,1
School of Labor and Urban Studies,Manhattan,2025,July,Tuesday,M42,MOBILE BUS LANE,66
School of Labor and Urban Studies,Manhattan,2025,July,Tuesday,M42,MOBILE BUS STOP,64
School of Labor and Urban Studies,Manhattan,2025,July,Wednesday,M2,MOBILE BUS LANE,40
School of Labor and Urban Studies,Manhattan,2025,July,Wednesday,M2,MOBILE BUS STOP,52
School of Labor and Urban Studies,Manhattan,2025,July,Wednesday,M4,MOBILE BUS STOP,2
School of Labor and Urban Studies,Manhattan,2025,July,Wednesday,M4,MOBILE DOUBLE PARKED,1
School of Labor and Urban Studies,Manhattan,2025,July,Wednesday,M42,MOBILE BUS LANE,98
School of Labor and Urban Studies,Manhattan,2025,July,Wednesday,M42,MOBILE BUS STOP,60
School of Labor and Urban Studies,Manhattan,2025,June,Friday,M2,MOBILE BUS LANE,54
School of Labor and Urban Studies,Manhattan,2025,June,Friday,M2,MOBILE BUS STOP,71
School of Labor and Urban Studies,Manhattan,2025,June,Friday,M4,MOBILE BUS STOP,2
School of Labor and Urban Studies,Manhattan,2025,June,Friday,M42,MOBILE BUS LANE,38
School of Labor and Urban Studies,Manhattan,2025,June,Friday,M42,MOBILE BUS STOP,35
School of Labor and Urban Studies,Manhattan,2025,June,Monday,M2,MOBILE BUS LANE,67
School of Labor and Urban Studies,Manhattan,2025,June,Monday,M2,MOBILE BUS STOP,67
School of Labor and Urban Studies,Manhattan,2025,June,Monday,M4,MOBILE DOUBLE PARKED,1
School of Labor and Urban Studies,Manhattan,2025,June,Monday,M42,MOBILE BUS LANE,59
School of Labor and Urban Studies,Manhattan,2025,June,Monday,M42,MOBILE BUS STOP,39
School of Labor and Urban Studies,Manhattan,2025,June,Saturday,M2,MOBILE BUS LANE,12
School of Labor and Urban Studies,Manhattan,2025,June,Saturday,M2,MOBILE BUS STOP,51
School of Labor and Urban Studies,Manhattan,2025,June,Saturday,M42,MOBILE BUS LANE,40
School of Labor and Urban Studies,Manhattan,2025,June,Saturday,M42,MOBILE BUS STOP,30
School of Labor and Urban Studies,Manhattan,2025,June,Sunday,M2,MOBILE BUS LANE,30
School of Labor and Urban Studies,Manhattan,2025,June,Sunday,M2,MOBILE BUS STOP,53
School of Labor and Urban Studies,Manhattan,2025,June,Sunday,M2,MOBILE DOUBLE PARKED,1
School of Labor and Urban Studies,Manhattan,2025,June,Sunday,M4,MOBILE BUS STOP,2
School of Labor and Urban Studies,Manhattan,2025,June,Sunday,M4,MOBILE DOUBLE PARKED,2
School of Labor and Urban Studies,Manhattan,2025,June,Sunday,M42,MOBILE BUS LANE,60
